user_id,sign_up_date
5b0ca605e66d0319243e760b,2018-05-29
5b0ca605e66d0319243e760b,2018-05-29
5b0ca605e66d0319243e760b,2018-05-29
5b0ca605e66d0319243e760b,2018-05-29
5b0d39e3e66d0318dce9ed4e,2018-05-29
5b0d39e3e66d0318dce9ed4e,2018-05-29
5b0d39e3e66d0318dce9ed4e,2018-05-29
5b0dbc7ee66d0318dcea4edd,2018-05-29
5b0d40afe66d0318dce9f1c6,2018-05-29
5b0d40afe66d0318dce9f1c6,2018-05-29
5c5f3b7ee66d031508ca6bfe,2019-02-09
59bca866e66d030dc0350cd1,2017-09-16
59bca866e66d030dc0350cd1,2017-09-16
59bca866e66d030dc0350cd1,2017-09-16
59bca866e66d030dc0350cd1,2017-09-16
59bca866e66d030dc0350cd1,2017-09-16
5b0ed50ee66d03078056c0fc,2018-05-30
5b0ebefce66d03078056b13b,2018-05-30
5b0efdbae66d03078056d93f,2018-05-30
5c604d8de66d031508ec5dbb,2019-02-10
5c607efbe66d03057c2c99b7,2019-02-10
5c607efbe66d03057c2c99b7,2019-02-10
5c607efbe66d03057c2c99b7,2019-02-10
5c6094e4e66d03057c2ed81a,2019-02-10
5c608d37e66d03057c2ddf36,2019-02-10
5c608d37e66d03057c2ddf36,2019-02-10
59bec21de66d031e4c38eaa1,2017-09-17
5b106a32e66d030b9804cfa0,2018-05-31
5b106a32e66d030b9804cfa0,2018-05-31
5b106c3be66d030b9804d0bb,2018-05-31
5b106c3be66d030b9804d0bb,2018-05-31
5b106c3be66d030b9804d0bb,2018-05-31
5c616811e66d03057c6852ee,2019-02-11
5c616811e66d03057c6852ee,2019-02-11
5c61dfe5e66d03057c32a294,2019-02-11
5c60d38be66d03057c3e519e,2019-02-11
5c61ac79e66d03057cd35037,2019-02-11
5c61bcbde66d03057cf2be9f,2019-02-11
5c61bcbde66d03057cf2be9f,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
5c619e13e66d03057cb968d9,2019-02-11
59bf3ebfe66d031e4c38feda,2017-09-18
59bfff33e66d031e4c393911,2017-09-18
59bfff33e66d031e4c393911,2017-09-18
59c0261de66d0307b4e3785d,2017-09-18
59c0261de66d0307b4e3785d,2017-09-18
59c0261de66d0307b4e3785d,2017-09-18
59c0261de66d0307b4e3785d,2017-09-18
5b114d1ae66d030b980517ff,2018-06-01
5c624273e66d0324a87456e0,2019-02-12
5c624273e66d0324a87456e0,2019-02-12
5c624273e66d0324a87456e0,2019-02-12
5c622d69e66d0324a86f3c84,2019-02-12
5c626aace66d0324a8777106,2019-02-12
5c6303fbe66d0324a814324b,2019-02-12
5c6303fbe66d0324a814324b,2019-02-12
5c62dd3ce66d0324a8dcfceb,2019-02-12
5c62dd3ce66d0324a8dcfceb,2019-02-12
5c62dd3ce66d0324a8dcfceb,2019-02-12
5c62195fe66d0324a86517d3,2019-02-12
5c62195fe66d0324a86517d3,2019-02-12
586f2b05e66d0317f841f958,2017-01-06
586f2b05e66d0317f841f958,2017-01-06
586edf68e66d0317f841d793,2017-01-06
586edf68e66d0317f841d793,2017-01-06
586edf68e66d0317f841d793,2017-01-06
586edf68e66d0317f841d793,2017-01-06
586edf68e66d0317f841d793,2017-01-06
586edf68e66d0317f841d793,2017-01-06
59c14148e66d0307b4e3933c,2017-09-19
5b12c87fe66d031eec88a6ba,2018-06-02
5b12c87fe66d031eec88a6ba,2018-06-02
5c643fd1e66d03185c678d3b,2019-02-13
5c63abd9e66d03185cd4b89e,2019-02-13
5c63abd9e66d03185cd4b89e,2019-02-13
5c63abd9e66d03185cd4b89e,2019-02-13
5c63abd9e66d03185cd4b89e,2019-02-13
5c63abd9e66d03185cd4b89e,2019-02-13
5c63abd9e66d03185cd4b89e,2019-02-13
5c63fc00e66d03185c018a4e,2019-02-13
5c65bd22e66d032a04e9615e,2019-02-14
5c6576b7e66d032a04864f52,2019-02-14
5c6576b7e66d032a04864f52,2019-02-14
5c6576b7e66d032a04864f52,2019-02-14
5b154524e66d0407c011e795,2018-06-04
5b154524e66d0407c011e795,2018-06-04
5b154524e66d0407c011e795,2018-06-04
5b154524e66d0407c011e795,2018-06-04
5b154524e66d0407c011e795,2018-06-04
5b154524e66d0407c011e795,2018-06-04
5b154524e66d0407c011e795,2018-06-04
5b154524e66d0407c011e795,2018-06-04
5b154524e66d0407c011e795,2018-06-04
5b154524e66d0407c011e795,2018-06-04
5b148cd2e66d0313acd1a34c,2018-06-04
5b148cd2e66d0313acd1a34c,2018-06-04
5b148cd2e66d0313acd1a34c,2018-06-04
5b148cd2e66d0313acd1a34c,2018-06-04
5b148cd2e66d0313acd1a34c,2018-06-04
5b148cd2e66d0313acd1a34c,2018-06-04
5b148cd2e66d0313acd1a34c,2018-06-04
5b1586a0e66d0407c0121cc6,2018-06-04
5b15b529e66d0407c0123f7c,2018-06-04
5c660467e66d032a044d7088,2019-02-15
59c47f63e66d030750bf56ae,2017-09-22
5b16d52ee66d131654277ec6,2018-06-05
5b1664b8e66d0416549b0c92,2018-06-05
5b16e80fe66d131654279194,2018-06-05
5b16e80fe66d131654279194,2018-06-05
5c68082ee66d0321ac52d2b8,2019-02-16
5c688414e66d03168ceadcf4,2019-02-16
59c62f65e66d03167462fe15,2017-09-23
59c62f65e66d03167462fe15,2017-09-23
59c6e5cee66d030dd45869e8,2017-09-23
59c6e5cee66d030dd45869e8,2017-09-23
59c6e5cee66d030dd45869e8,2017-09-23
59c6e5cee66d030dd45869e8,2017-09-23
59c5ded5e66d03161c1c9da1,2017-09-23
59c5ded5e66d03161c1c9da1,2017-09-23
59c5ded5e66d03161c1c9da1,2017-09-23
5b17eb5be66d031d28746c8e,2018-06-06
5b17eb5be66d031d28746c8e,2018-06-06
5b177635e66d13165427dae1,2018-06-06
5b176233e66d13165427d702,2018-06-06
5b176233e66d13165427d702,2018-06-06
5b176233e66d13165427d702,2018-06-06
5b176233e66d13165427d702,2018-06-06
5b180df0e66d031d2874812a,2018-06-06
5b180df0e66d031d2874812a,2018-06-06
5b180df0e66d031d2874812a,2018-06-06
5b180df0e66d031d2874812a,2018-06-06
5b180df0e66d031d2874812a,2018-06-06
5b180df0e66d031d2874812a,2018-06-06
5b180df0e66d031d2874812a,2018-06-06
5c697e6ae66d03168c17c745,2019-02-17
5c68d545e66d03168cff37cf,2019-02-17
5c68d545e66d03168cff37cf,2019-02-17
5c68d545e66d03168cff37cf,2019-02-17
5876b17ce66d030e7cc51661,2017-01-11
5876b17ce66d030e7cc51661,2017-01-11
58764a0de66d030cb87856df,2017-01-11
59c7dde3e66d0312b0ac05fd,2017-09-24
59c6febee66d031674630ebc,2017-09-24
5b191740e66d131d285cdd8e,2018-06-07
5c6ab217e66d032b3ccbfb5b,2019-02-18
5c6ab217e66d032b3ccbfb5b,2019-02-18
5c6ad355e66d032b3c02d0b8,2019-02-18
5c6ad355e66d032b3c02d0b8,2019-02-18
5c6a2c69e66d032b3c9cc19e,2019-02-18
5c6a2c69e66d032b3c9cc19e,2019-02-18
5c6a2c69e66d032b3c9cc19e,2019-02-18
5c6a2c69e66d032b3c9cc19e,2019-02-18
5c6b099ae66d032b3c5dd3b3,2019-02-18
5c6b099ae66d032b3c5dd3b3,2019-02-18
5c6b099ae66d032b3c5dd3b3,2019-02-18
5c6b099ae66d032b3c5dd3b3,2019-02-18
5c6b03d0e66d032b3c551b23,2019-02-18
5c6b03d0e66d032b3c551b23,2019-02-18
5c6a7517e66d032b3c9e5e8b,2019-02-18
5876d03fe66d030e7cc51d6b,2017-01-12
5876d03fe66d030e7cc51d6b,2017-01-12
5876d03fe66d030e7cc51d6b,2017-01-12
59c8e189e66d030dc09cbdab,2017-09-25
59c8e189e66d030dc09cbdab,2017-09-25
59c8e9b6e66d0312b0ac3ad1,2017-09-25
59c932abe66d030dc09cc6f1,2017-09-25
59c8f2bde66d0312b0ac3e21,2017-09-25
5b1b0228e66d031c04d193d1,2018-06-08
5b1b16bae66d031b989e6eb8,2018-06-08
5b1b16bae66d031b989e6eb8,2018-06-08
5c6c5c69e66d032450825756,2019-02-19
5c6c5c69e66d032450825756,2019-02-19
5c6c6bc8e66d032450a3c4b7,2019-02-19
5c6c03cce66d032450f55dc1,2019-02-19
59ca7f7ee66d0319283e5729,2017-09-26
59ca54a7e66d030dc09ce002,2017-09-26
59ca54a7e66d030dc09ce002,2017-09-26
59ca54a7e66d030dc09ce002,2017-09-26
59ca54a7e66d030dc09ce002,2017-09-26
59ca54a7e66d030dc09ce002,2017-09-26
59ca54a7e66d030dc09ce002,2017-09-26
59ca383fe66d0317acc36835,2017-09-26
5c6ddba7e66d031254ee9a95,2019-02-20
5c6db43fe66d031254aa4a86,2019-02-20
5c6d644ce66d0312543a61dc,2019-02-20
5c6d644ce66d0312543a61dc,2019-02-20
5c6d644ce66d0312543a61dc,2019-02-20
5c6d644ce66d0312543a61dc,2019-02-20
5c6d644ce66d0312543a61dc,2019-02-20
5c6d644ce66d0312543a61dc,2019-02-20
5c6d8c35e66d03125470909f,2019-02-20
5c6cbe60e66d0324500f53f0,2019-02-20
5c6d7d41e66d03125459b9a4,2019-02-20
5c6d8366e66d031254625ad8,2019-02-20
5c6dd4cee66d031254e24b36,2019-02-20
5c6d5886e66d0312542cd43a,2019-02-20
5b1db844e66d0310240edd6b,2018-06-10
5b1db844e66d0310240edd6b,2018-06-10
5b1d66d3e66d0310240ebff7,2018-06-10
5b1d66d3e66d0310240ebff7,2018-06-10
5b1d66d3e66d0310240ebff7,2018-06-10
5b1d66d3e66d0310240ebff7,2018-06-10
5b1d66d3e66d0310240ebff7,2018-06-10
5b1d66d3e66d0310240ebff7,2018-06-10
5c6f0ab1e66d0313501020b4,2019-02-21
5c6f0ab1e66d0313501020b4,2019-02-21
5c6ef421e66d031350e6d410,2019-02-21
5c6ee210e66d031350cc1359,2019-02-21
5c6f2f2be66d031350522fd2,2019-02-21
5c6f2062e66d03135038cc0b,2019-02-21
5c6e1351e66d0312542879d4,2019-02-21
587b5ad7e66d040c9c2ed9c7,2017-01-15
59cd1552e66d031818a7ebe8,2017-09-28
59cd3f5ae66d031818a7faab,2017-09-28
5b1ea588e66d03162c1593f6,2018-06-11
5b1ea98ee66d100c48242b73,2018-06-11
5b1ea98ee66d100c48242b73,2018-06-11
5b1ea98ee66d100c48242b73,2018-06-11
5b1ea98ee66d100c48242b73,2018-06-11
5b1ee084e66d100c48245503,2018-06-11
5b1ee084e66d100c48245503,2018-06-11
5b1e5429e66d03176854dd30,2018-06-11
5b1e5429e66d03176854dd30,2018-06-11
5b1e5429e66d03176854dd30,2018-06-11
5b1e5429e66d03176854dd30,2018-06-11
5b1eb84be66d100c482433e3,2018-06-11
5b1eb84be66d100c482433e3,2018-06-11
5c6f5460e66d03135079e54c,2019-02-22
5c6f6dbee66d031350800bbd,2019-02-22
5c7077d6e66d030c50533397,2019-02-22
5c6f6cc3e66d0313507fe824,2019-02-22
5c6fdcfae66d03135094d159,2019-02-22
5c6f82d0e66d031350816406,2019-02-22
5c6f82d0e66d031350816406,2019-02-22
587d378be66d0317f8727981,2017-01-16
587d378be66d0317f8727981,2017-01-16
587d378be66d0317f8727981,2017-01-16
587d378be66d0317f8727981,2017-01-16
587d378be66d0317f8727981,2017-01-16
587d378be66d0317f8727981,2017-01-16
59ce7149e66d030d40076336,2017-09-29
59ce7149e66d030d40076336,2017-09-29
5b203083e66d07144010c366,2018-06-12
5c708dede66d030c50683542,2019-02-23
5c70d750e66d030c507e6193,2019-02-23
5c70c526e66d030c507cff0a,2019-02-23
5c70c526e66d030c507cff0a,2019-02-23
587d89bae66d0317f8728c1d,2017-01-17
5b2117dbe66d301fb8631b47,2018-06-13
5b2117dbe66d301fb8631b47,2018-06-13
5b2117dbe66d301fb8631b47,2018-06-13
5b2117dbe66d301fb8631b47,2018-06-13
5b2117dbe66d301fb8631b47,2018-06-13
5b2117dbe66d301fb8631b47,2018-06-13
5b2117dbe66d301fb8631b47,2018-06-13
5b2117dbe66d301fb8631b47,2018-06-13
5b211c1de66d301fb8631de3,2018-06-13
5b22bf37e66d031a88f6f797,2018-06-14
5c745ba6e66d03196456f5ed,2019-02-25
5c74637de66d031964688690,2019-02-25
5c7333a5e66d032138e0f05c,2019-02-25
5c7345d6e66d032138e4477d,2019-02-25
5c743101e66d031964fab791,2019-02-25
5c743101e66d031964fab791,2019-02-25
59d2b345e66d031b880b689a,2017-10-02
59d2b345e66d031b880b689a,2017-10-02
59d2b345e66d031b880b689a,2017-10-02
59d28103e66d0315940a6036,2017-10-02
59d29f35e66d031b14819651,2017-10-02
59d29f35e66d031b14819651,2017-10-02
5c751b78e66d031964c185f4,2019-02-26
5c75c38ae66d030318ab0cd7,2019-02-26
5c75c38ae66d030318ab0cd7,2019-02-26
58828fb9e66d031544b8086f,2017-01-20
58828fb9e66d031544b8086f,2017-01-20
58828fb9e66d031544b8086f,2017-01-20
58828fb9e66d031544b8086f,2017-01-20
59d3dd97e66d0315940a8109,2017-10-03
5b2557cde66d0308545833b3,2018-06-16
5c75ec4ce66d030318d3c96f,2019-02-27
5c75ec4ce66d030318d3c96f,2019-02-27
5c75ec4ce66d030318d3c96f,2019-02-27
5c75ec4ce66d030318d3c96f,2019-02-27
5c75ec4ce66d030318d3c96f,2019-02-27
5c75ec4ce66d030318d3c96f,2019-02-27
5c769589e66d0303182a33fc,2019-02-27
5c768e1ae66d0303181c89ba,2019-02-27
59d43ec2e66d031908a67fc1,2017-10-04
59d43ec2e66d031908a67fc1,2017-10-04
59d563bbe66d030cf44e0835,2017-10-04
59d563bbe66d030cf44e0835,2017-10-04
5b265c83e66d031164659083,2018-06-17
5b265c83e66d031164659083,2018-06-17
5b265c83e66d031164659083,2018-06-17
5b265c83e66d031164659083,2018-06-17
5b265c83e66d031164659083,2018-06-17
5b265c83e66d031164659083,2018-06-17
5b265c83e66d031164659083,2018-06-17
5b265c83e66d031164659083,2018-06-17
5b265c83e66d031164659083,2018-06-17
5b26e6f2e66d03116465ce7e,2018-06-17
5b26e6f2e66d03116465ce7e,2018-06-17
5c780c50e66d03216cebab4b,2019-02-28
5c780c50e66d03216cebab4b,2019-02-28
5c780445e66d03216ce061bd,2019-02-28
5c780445e66d03216ce061bd,2019-02-28
5c780445e66d03216ce061bd,2019-02-28
5c780445e66d03216ce061bd,2019-02-28
5c780445e66d03216ce061bd,2019-02-28
5c780445e66d03216ce061bd,2019-02-28
5c772fe7e66d03216c33bdd6,2019-02-28
5c772fe7e66d03216c33bdd6,2019-02-28
5c77fce8e66d03216cd61634,2019-02-28
5c785a3be66d0319e4ec7cc9,2019-02-28
59d64fb1e66d031674dbbbcb,2017-10-05
59d64fb1e66d031674dbbbcb,2017-10-05
59d6990be66d031674dbd87d,2017-10-05
59d62859e66d0319fcf9b63b,2017-10-05
5b284241e66d03119c7f51bf,2018-06-18
5c78c025e66d0319e436f310,2019-03-01
5c78c025e66d0319e436f310,2019-03-01
5c78c025e66d0319e436f310,2019-03-01
5c78c025e66d0319e436f310,2019-03-01
59d6dbdbe66d0319fcf9cc39,2017-10-06
59d6dbdbe66d0319fcf9cc39,2017-10-06
59d70d2de66d0319fcf9d210,2017-10-06
59d70d2de66d0319fcf9d210,2017-10-06
59d70d2de66d0319fcf9d210,2017-10-06
59d70d2de66d0319fcf9d210,2017-10-06
5b293a06e66d031c54764aae,2018-06-19
5b284caee66d0317906e17eb,2018-06-19
5b293615e66d031c54764a7b,2018-06-19
5b293615e66d031c54764a7b,2018-06-19
5c7a50ede66d032474fdb2db,2019-03-02
5c7a50ede66d032474fdb2db,2019-03-02
5c7a6aa9e66d03247400efea,2019-03-02
5886db38e66d031498384476,2017-01-24
5886db38e66d031498384476,2017-01-24
5886db38e66d031498384476,2017-01-24
5b2a5e53e66d030c8cb9537b,2018-06-20
5c7bea6ce66d0314b42c6775,2019-03-03
